Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,GENUINE PARTS COMPANY,1,0,37,0,42,4510,GA,ATLANTA,30339,GENUINE PARTS COMPANY
2022,GEONAMIC SYSTEMS INC,3,0,17,0,54,9247,GA,JOHNS CREEK,30097,GEONAMIC SYSTEMS
2022,GEORGIA INSTITUTE OF TECHNOLOGY,52,1,48,5,61,2023,GA,ATLANTA,30302,GEORGIA INSTITUTE OF TECHNOLOGY
2022,GEORGIA PACIFIC CONSUMER OPERATION,1,0,14,1,32,7139,GA,ATLANTA,30303,GEORGIA PACIFIC CONSUMER OPERATION
2022,GEORGIA PACIFIC LLC,3,0,42,0,32,2081,GA,ATLANTA,30303,GEORGIA PACIFIC
2022,GEORGIA SOUTHERN UNIV,0,0,10,1,61,2059,GA,STATESBORO,30458,GEORGIA SOUTHERN UNIV
2022,GEORGIA STATE UNIVERSITY,29,0,18,0,61,2050,GA,ATLANTA,30302,GEORGIA STATE UNIVERSITY
2022,GGK TECHNOLOGIES INC,8,0,10,0,54,9609,GA,DULUTH,30096,GGK TECHNOLOGIES
2022,GREENBERG FARROW ARCHITECTURE INC,7,0,20,1,54,6961,GA,ATLANTA,30309,GREENBERG FARROW ARCHITECTURE
2022,GREENLIGHT FINANCIAL TECHNOLOGY IN,5,0,35,0,81,478,GA,ATLANTA,30308,GREENLIGHT FINANCIAL TECHNOLOGY IN
2022,GREENSKY ADMINISTRATIVE SERVICES L,7,0,25,0,52,8387,GA,ATLANTA,30342,GREENSKY ADMINISTRATIVE SERVICES L
2022,GULFSTREAM AEROSPACE CORPORATION,4,0,35,0,33,5222,GA,PORT WENTWORTH,31407,GULFSTREAM AEROSPACE CORPORATION
2022,HD SUPPLY INC,1,0,22,0,42,7383,GA,ATLANTA,30339,HD SUPPLY
2022,HH MEDSTAR HEALTH INC,7,1,31,0,62,2230,GA,JEFFERSONVILLE,31044,HH MEDSTAR HEALTH
2022,HITECH INFO GROUP LLC,2,0,11,0,54,1,GA,ALPHARETTA,30009,HITECH INFO GROUP
2022,HOME DEPOT MANAGEMENT COMPANY LLC,31,1,147,0,44,8157,GA,ATLANTA,30339,HOME DEPOT MANAGEMENT COMPANY
2022,HOME DEPOT PRODUCT AUTHORITY LLC,10,1,54,1,44,503,GA,ATLANTA,30339,HOME DEPOT PRODUCT AUTHORITY
2022,HOME DEPOT U S A INC,12,1,58,0,44,3319,GA,ATLANTA,30339,HOME DEPOT U S A
2022,ICE CLEAR US INC,3,0,16,0,52,3020,GA,ATLANTA,30328,ICE CLEAR US
2022,ICE DATA ANALYTICS LLC,0,0,11,0,51,170,GA,ATLANTA,30328,ICE DATA ANALYTICS
2022,INFOR US LLC,10,0,47,2,54,9219,GA,ALPHARETTA,30004,INFOR US
2022,INSPIRE RESOURCES LLC,2,0,14,0,72,5947,GA,ATLANTA,30328,INSPIRE RESOURCES
2022,INTELLIPRISE LLC,24,4,22,0,54,7942,GA,ATLANTA,30319,INTELLIPRISE
2022,INTERACTIVE COMMUNICATIONS INTERNA,0,0,77,2,52,4532,GA,ATLANTA,30303,INTERACTIVE COMMUNICATIONS INTERNA
2022,INTUITES LLC,23,0,84,1,54,6508,GA,ALPHARETTA,30022,INTUITES
2022,IQVIA INC,2,0,23,2,32,6026,GA,MARIETTA,30067,IQVIA
2022,ITLEGION LLC,6,0,10,0,54,5084,GA,ALPHARETTA,30005,ITLEGION
2022,ITORIZON INC,6,1,27,2,54,495,GA,MARIETTA,30067,ITORIZON
2022,JIREH SOLUTIONS LLC,7,0,10,0,54,7064,GA,ALPHARETTA,30009,JIREH SOLUTIONS
2022,KATALYST INVESTMENT MANAGEMENT LP,3,0,10,0,54,8053,GA,ATLANTA,30328,KATALYST INVESTMENT MANAGEMENT
2022,KATY SKELTON GA LLC,6,0,17,0,54,905,GA,SAVANNAH,31404,KATY SKELTON GA
2022,KENNESAW STATE UNIV,11,0,15,0,61,5786,GA,KENNESAW,30144,KENNESAW STATE UNIV
2022,KESHAV CONSULTING SOLUTIONS LLC,4,0,14,0,54,2378,GA,ALPHARETTA,30005,KESHAV CONSULTING SOLUTIONS
2022,LANDIS GYR TECHNOLOGY INC,2,0,25,0,22,9908,GA,ALPHARETTA,30022,LANDIS GYR TECHNOLOGY
2022,LENDINGPOINT LLC,12,0,22,1,52,7765,GA,KENNESAW,30144,LENDINGPOINT
2022,LEXISNEXIS RISK DATA MANAGEMENT IN,0,0,24,0,51,2445,GA,ALPHARETTA,30005,LEXISNEXIS RISK DATA MANAGEMENT IN
2022,LEXISNEXIS RISK SOLUTIONS FL INC,7,0,20,0,51,5880,GA,ALPHARETTA,30005,LEXISNEXIS RISK SOLUTIONS FL
2022,LEXISNEXIS RISK SOLUTIONS INC,10,0,31,0,51,6168,GA,ALPHARETTA,30005,LEXISNEXIS RISK SOLUTIONS
2022,MACY S CORPORATE SERVICES LLC,2,0,10,0,45,7941,GA,DULUTH,30097,MACY S CORPORATE SERVICES
2022,MACYS SYSTEMS AND TECHNOLOGY INC,6,0,67,0,45,9869,GA,DULUTH,30097,MACYS SYSTEMS AND TECHNOLOGY
2022,MASON GREY CORPORATION,5,0,14,0,54,2563,GA,ATLANTA,30339,MASON GREY CORPORATION
2022,MATRIX RESOURCES INC,2,0,21,0,56,4307,GA,ATLANTA,30346,MATRIX RESOURCES
2022,MEDITOLOGY SERVICES LLC,3,0,23,0,54,7666,GA,CHAMBLEE,30341,MEDITOLOGY SERVICES
2022,MOHAWK INDUSTRIES INC,0,0,18,0,32,4305,GA,CALHOUN,30701,MOHAWK INDUSTRIES
2022,MOHAWK INDUSTRIES INC,0,0,21,0,31,4305,GA,CALHOUN,30701,MOHAWK INDUSTRIES
2022,MOOKERJI FDN,13,0,12,0,81,8866,GA,ATLANTA,30309,MOOKERJI FDN
2022,MUNICH AMERICAN REASSURANCE COMPAN,0,0,17,0,52,8824,GA,ATLANTA,30346,MUNICH AMERICAN REASSURANCE COMPAN
2022,NAM TECHNOLOGIES INC,16,0,26,0,54,1602,GA,ALPHARETTA,30022,NAM TECHNOLOGIES
2022,NCR CORPORATION,71,1,73,0,54,7920,GA,ATLANTA,30308,NCR CORPORATION
2022,NEBULA PARTNERS LLC,8,2,12,1,54,1302,GA,ALPHARETTA,30022,NEBULA PARTNERS
2022,NEPHROLOGY INC DBA KIDNEY CLINIC,22,0,22,4,62,6541,GA,NEWNAN,30265,NEPHROLOGY KIDNEY CLINIC
2022,NETSOLACE INC,0,0,14,0,54,6986,GA,ATLANTA,30328,NETSOLACE
2022,NEURAVEST RESEARCH INC,5,0,19,0,52,636,GA,ATLANTA,30305,NEURAVEST RESEARCH
2022,NORTHSTAR SOFTWARE SERVICES GROUP LLC,4,0,19,0,54,7371,GA,ATLANTA,30338,NORTHSTAR SOFTWARE SERVICES GROUP
2022,NOVA ENGINEERING AND ENVIROMENT IN,2,0,13,0,54,7067,GA,KENNESAW,30144,NOVA ENGINEERING AND ENVIROMENT IN
2022,NOVELIS INC,2,0,24,0,33,2987,GA,ATLANTA,30326,NOVELIS
2022,NTHRIVE INC,3,0,17,0,51,95,GA,ALPHARETTA,30022,NTHRIVE
2022,NYSE MARKET DE INC,1,0,27,0,52,3731,GA,ATLANTA,30328,NYSE MARKET DE
2022,OBJECTFRONTIER INC,27,2,21,2,54,2521,GA,ALPHARETTA,30005,OBJECTFRONTIER
2022,ONETRUST LLC,23,0,61,1,51,2659,GA,ATLANTA,30328,ONETRUST
2022,ORPINE INC,15,0,39,0,54,6283,GA,ALPHARETTA,30022,ORPINE
2022,PARKAR CONSULTING GROUP LLC,9,0,36,0,54,3920,GA,ALPHARETTA,30009,PARKAR CONSULTING GROUP
2022,PIEDMONT ATHENS REGIONAL MEDICAL C,13,0,13,0,62,9986,GA,ATHENS,30606,PIEDMONT ATHENS REGIONAL MEDICAL C
2022,PINDROP SECURITY INC,5,1,11,0,54,2492,GA,ATLANTA,30318,PINDROP SECURITY
2022,PODILISOFTING,6,0,12,0,54,992,GA,CUMMING,30041,PODILISOFTING
2022,PONG HOLDINGS INC,8,2,21,2,54,5420,GA,NORCROSS,30092,PONG HOLDINGS
2022,POSITIVE GROUP LLC,16,0,16,0,54,6470,GA,ALPHARETTA,30005,POSITIVE GROUP
2022,PRIMERICA LIFE INSURANCE COMPANY,11,0,33,0,52,590,GA,DULUTH,30099,PRIMERICA LIFE INSURANCE COMPANY
2022,PRINTPACK INC,18,0,94,0,32,3779,GA,ATLANTA,30339,PRINTPACK
2022,RAAH TECHNOLOGIES INC,14,1,60,1,54,2820,GA,ATLANTA,30305,RAAH TECHNOLOGIES
2022,RACAMI LLC,8,1,12,0,54,8177,GA,NORCROSS,30071,RACAMI
2022,RAPIDIT INC,27,0,24,0,54,9614,GA,ALPHARETTA,30005,RAPIDIT
2022,RHEEM MANUFACTURING COMPANY,4,0,13,1,33,8590,GA,ATLANTA,30328,RHEEM MANUFACTURING COMPANY
2022,RULE JOY TRAMMELL RUBIO LLC,17,1,21,1,54,8169,GA,ATLANTA,30339,RULE JOY TRAMMELL RUBIO
2022,SAGEPATH REPLY LLC,6,0,11,0,54,4671,GA,ATLANTA,30326,SAGEPATH REPLY
2022,SANDVIK MINING AND CONSTRUCTION US,4,0,17,1,33,5694,GA,SMYRNA,30082,SANDVIK MINING AND CONSTRUCTION US
2022,SAVANNAH CHATHAM COUNTY PUBLIC SCH,119,3,32,3,61,206,GA,SAVANNAH,31401,SAVANNAH CHATHAM COUNTY PUBLIC SCH
2022,SAVI TECHNOLOGIES INC,9,0,25,1,54,7887,GA,SUWANEE,30024,SAVI TECHNOLOGIES
2022,SC HOSPITAL MEDICINE PHYSICIANS LLC,5,0,18,0,54,9645,GA,ATLANTA,30339,SC HOSPITAL MEDICINE PHYSICIANS
2022,SEJONG ALABAMA LLC,0,0,10,0,33,7843,GA,DULUTH,30096,SEJONG ALABAMA
2022,SIMEIO SOLUTIONS LLC,4,0,23,0,54,3737,GA,ALPHARETTA,30009,SIMEIO SOLUTIONS
2022,SITA INFORMATION NETWORKING COMPUT,0,0,11,0,54,6529,GA,ATLANTA,30339,SITA INFORMATION NETWORKING COMPUT
2022,SIX CONTINENTS HOTELS INC INTERCON,1,0,23,0,72,3470,GA,ATLANTA,30346,SIX CONTINENTS HOTELS INTERCON
2022,SMARTSOFT INTERNATIONAL INC,16,1,19,0,54,7627,GA,SUWANEE,30024,SMARTSOFT INTERNATIONAL
2022,SOFTECH INTERNATIONAL RESOURCES IN,20,0,23,0,54,775,GA,PEACHTREE COR,30092,SOFTECH INTERNATIONAL RESOURCES IN
2022,STABILITY ENGINEERING LLC,5,0,14,1,54,7789,GA,DECATUR,30030,STABILITY ENGINEERING
2022,STONECUTTER CAPITAL MANAGEMENT DIRECTOR FINANCE,71,1,200,1,52,6650,GA,ATLANTA,30308,STONECUTTER CAPITAL MANAGEMENT DIRECTOR FINANCE
2022,SUNLIGHT TECHNOLOGIES INC,25,0,27,0,54,7163,GA,CUMMING,30040,SUNLIGHT TECHNOLOGIES
2022,SUNRAY ENTERPRISE INC,7,0,12,0,54,1395,GA,ATLANTA,30339,SUNRAY ENTERPRISE
2022,SYSTEL INC,1,0,12,1,54,4302,GA,ALPHARETTA,30022,SYSTEL
2022,TECHNOSQUARE INC,5,0,14,0,54,2482,GA,ROSWELL,30075,TECHNOSQUARE
2022,TECHPILLARS INC,4,0,13,1,54,7406,GA,ATLANTA,30328,TECHPILLARS
2022,TEJ SOLUTIONS INC,3,0,11,0,54,2275,GA,ALPHARETTA,30005,TEJ SOLUTIONS
2022,TEKGROUP LLC,5,2,14,0,54,2273,GA,ALPHARETTA,30022,TEKGROUP
2022,TEKNAUX LLC,16,0,38,0,54,2071,GA,ALPHARETTA,30005,TEKNAUX
2022,THE COCA COLA COMPANY,0,0,11,0,31,8465,GA,ATLANTA,30313,THE COCA COLA COMPANY
2022,THE OMNITRUST TECHNOLOGIES LLC,45,0,23,0,54,8250,GA,ALPHARETTA,30005,THE OMNITRUST TECHNOLOGIES
2022,THE UNIVERSITY OF GEORGIA OIE,55,0,39,6,61,1998,GA,ATHENS,30602,THE UNIVERSITY OF GEORGIA OIE
2022,THREATMETRIX INC,26,1,36,1,54,5499,GA,ALPHARETTA,30005,THREATMETRIX
2022,TOPSYS IT SOLUTIONS LLC,13,0,12,0,54,6126,GA,ALPHARETTA,30005,TOPSYS IT SOLUTIONS
2022,TOTAL SYSTEM SERVICES LLC,12,0,95,0,52,3818,GA,COLUMBUS,31901,TOTAL SYSTEM SERVICES
2022,TRAX RETAIL INC,17,0,44,0,54,1900,GA,DULUTH,30097,TRAX RETAIL
2022,TROUTMAN PEPPER HAMILTON SANDERS L,28,0,20,4,54,6915,GA,ATLANTA,30308,TROUTMAN PEPPER HAMILTON SANDERS L
2022,TRUSTPOINT INTERNATIONAL LLC,3,0,13,1,54,847,GA,ATLANTA,30339,TRUSTPOINT INTERNATIONAL
2022,TULSA HOSP MEDICINE PHYSICIANS GRP LLC,14,0,16,0,54,6504,GA,ATLANTA,30339,TULSA HOSP MEDICINE PHYSICIANS GRP
2022,TURNER SERVICES INC,5,0,31,0,51,2304,GA,ATLANTA,30303,TURNER SERVICES
2022,UKTHA GLOBAL INC,20,0,14,0,54,4228,GA,SUWANEE,30024,UKTHA GLOBAL
2022,UNICORN TECHNOLOGIES LLC,6,1,11,0,54,7245,GA,ALPHARETTA,30005,UNICORN TECHNOLOGIES
2022,UNITED CONSULTING GROUP LTD,3,0,88,2,54,1430,GA,NORCROSS,30071,UNITED CONSULTING GROUP LTD
2022,UNIVERSITY OF NEW HAMPSHIRE,10,0,18,1,61,937,GA,THOMSON,30824,UNIVERSITY OF NEW HAMPSHIRE
2022,UNIVERSITY OF NORTH GEORGIA,7,0,14,0,61,2060,GA,DAHLONEGA,30597,UNIVERSITY OF NORTH GEORGIA
2022,VENSAI TECHNOLOGIES INC,3,0,32,0,54,6453,GA,CUMMING,30040,VENSAI TECHNOLOGIES
2022,VERVENEST TECHNOLOGIES INC,11,0,14,0,54,7361,GA,ATLANTA,30345,VERVENEST TECHNOLOGIES
2022,WESTROCK SERVICES LLC,1,0,16,0,54,6528,GA,ATLANTA,30328,WESTROCK SERVICES
2022,WIENS CORPORATION,2,0,31,0,54,4658,GA,SUWANEE,30024,WIENS CORPORATION
2022,WILLIAMS BENATOR  LIBBY LLP,9,0,13,0,54,137,GA,ATLANTA,30338,WILLIAMS BENATOR  LIBBY LLP
2022,WYNCORE INC,8,1,13,0,54,7709,GA,ALPHARETTA,30005,WYNCORE
2022,XION TECHNOLOGIES,12,1,22,0,54,8317,GA,DULUTH,30097,XION TECHNOLOGIES
2022,RESEARCH CORP OF THE UNIV OF HI,19,0,18,0,54,5254,HI,HONOLULU,96848,RESEARCH CORP OF THE UNIV OF HI
2022,UNIVERSITY OF HAWAII,16,1,12,3,61,354,HI,HONOLULU,96822,UNIVERSITY OF HAWAII
2022,BATTELLE ENERGY ALLIANCE LLC,30,1,23,0,22,8324,ID,IDAHO FALLS,83415,BATTELLE ENERGY ALLIANCE
2022,BOISE STATE UNIVERSITY,9,0,13,0,61,701,ID,BOISE,83725,BOISE STATE UNIVERSITY
2022,CLEARWATER ANALYTICS LLC,10,0,11,1,54,8172,ID,BOISE,83702,CLEARWATER ANALYTICS
2022,J R SIMPLOT COMPANY,0,0,12,0,11,6611,ID,BOISE,83702,J R SIMPLOT COMPANY
2022,MICRON SEMICONDUCTOR PRODUCTS INC,8,0,18,0,42,3274,ID,BOISE,83716,MICRON SEMICONDUCTOR PRODUCTS
2022,MICRON TECHNOLOGY INC,135,1,284,2,33,8004,ID,BOISE,83716,MICRON TECHNOLOGY
2022,THE COLLEGE OF IDAHO,5,0,11,1,61,906,ID,CALDWELL,83605,THE COLLEGE OF IDAHO
2022,THE INTERNET TRUCKSTOP LLC,6,1,16,0,54,4075,ID,NEW PLYMOUTH,83655,THE INTERNET TRUCKSTOP
2022,WCSC INC,22,3,205,4,54,5969,ID,MERIDIAN,83642,WCSC
2022,A T KEARNEY INC,24,0,25,1,54,8565,IL,CHICAGO,60606,A T KEARNEY
2022,AADYA BIO ANALYTICS SERVICES LLC,12,1,26,0,54,1782,IL,LOMBARD,60148,AADYA BIO ANALYTICS SERVICES
2022,ABBOTT CARDIOVASCULAR SYSTEMS INC,1,0,12,0,32,2062,IL,ABBOTT PARK,60064,ABBOTT CARDIOVASCULAR SYSTEMS
2022,ABBOTT DIABETES CARE INC AN ABBOTT,2,0,35,0,32,7373,IL,ABBOTT PARK,60064,ABBOTT DIABETES CARE AN ABBOTT
2022,ABBOTT DIAGNOSTICS SCARBOROUGH INC,5,0,12,0,32,7302,IL,ABBOTT PARK,60064,ABBOTT DIAGNOSTICS SCARBOROUGH
2022,ABBOTT LABORATORIES,18,0,76,0,32,8440,IL,NORTH CHICAGO,60064,ABBOTT LABORATORIES
2022,ABBVIE BIORESEARCH CENTER,12,0,35,0,32,7154,IL,NORTH CHICAGO,60064,ABBVIE BIORESEARCH CENTER
2022,ABBVIE INC,36,0,154,3,32,5147,IL,NORTH CHICAGO,60064,ABBVIE
2022,ABBVIE US LLC AN ABBVIE COMPANY,5,0,17,0,32,5709,IL,NORTH CHICAGO,60064,ABBVIE US AN ABBVIE COMPANY
2022,ACADEMY HIGH SCHOOL,56,0,44,4,61,8992,IL,CHAMPAIGN,61820,ACADEMY HIGH SCHOOL
2022,ACCO BRANDS USA LLC,2,0,10,0,54,7051,IL,LAKE ZURICH,60047,ACCO BRANDS
2022,ACCO BRANDS USA LLC,1,0,13,0,33,7051,IL,LAKE ZURICH,60047,ACCO BRANDS
2022,ACTIVECAMPAIGN LLC,0,0,20,0,51,5482,IL,CHICAGO,60602,ACTIVECAMPAIGN
2022,AGILYSIS INC,17,3,37,1,54,2766,IL,CHICAGO,60657,AGILYSIS
2022,AHEAD INC,4,0,14,0,54,9032,IL,CHICAGO,60611,AHEAD
2022,AIM BIG INC DBA AXIOM TECH GROUP,21,1,25,0,54,2736,IL,WESTMONT,60559,AIM BIG AXIOM TECH GROUP
2022,AIMTRON CORPORATION,3,0,14,0,54,8690,IL,PALATINE,60067,AIMTRON CORPORATION
2022,AIT GLOBAL INC,2,0,17,1,54,7149,IL,BLOOMINGTON,61701,AIT GLOBAL
2022,AKA COMP SOLUTIONS INC,6,1,14,0,54,3154,IL,CHICAGO,60659,AKA COMP SOLUTIONS
2022,AKHAN SEMICONDUCTOR INC,1,0,30,1,33,4810,IL,GURNEE,60031,AKHAN SEMICONDUCTOR
2022,AKORN OPERATING COMPANY LLC,0,0,14,1,32,6184,IL,GURNEE,60031,AKORN OPERATING COMPANY
2022,AL KAISER INC,0,0,31,1,54,2319,IL,ELGIN,60123,AL KAISER
2022,ALIGHT SOLUTIONS LLC,6,2,17,1,52,5791,IL,LINCOLNSHIRE,60069,ALIGHT SOLUTIONS
2022,ALLERGAN SALES LLC,7,0,42,0,32,9784,IL,NORTH CHICAGO,60064,ALLERGAN SALES
2022,ALLERGAN USA INC AN ABBVIE COMPANY,1,0,17,0,32,3604,IL,NORTH CHICAGO,60064,ALLERGAN AN ABBVIE COMPANY
2022,ALLSTATE INSURANCE COMPANY,5,0,20,0,52,9665,IL,NORTHBROOK,60062,ALLSTATE INSURANCE COMPANY
2022,ALREK BUSINESS SOLUTIONS INC,5,0,12,0,54,3124,IL,SCHAUMBURG,60173,ALREK BUSINESS SOLUTIONS
2022,AMERICLOUD SOLUTIONS INC,16,0,20,0,54,3306,IL,SCHAUMBURG,60193,AMERICLOUD SOLUTIONS
2022,AMERITECH GLOBAL INC,4,0,11,0,54,3674,IL,NAPERVILLE,60563,AMERITECH GLOBAL
2022,AON SERVICE CORPORATION,2,0,17,0,52,1028,IL,CHICAGO,60601,AON SERVICE CORPORATION
2022,APPLICATIONS SOFTWARE TECH LLC,36,1,48,2,54,8140,IL,LISLE,60532,APPLICATIONS SOFTWARE TECH
2022,ARCHER DANIELS MIDLAND COMPANY,18,0,74,0,31,9150,IL,DECATUR,62521,ARCHER DANIELS MIDLAND COMPANY
2022,ARTHUR J GALLAGHER SERVICE CO LLC,4,0,39,0,52,60,IL,ROLLING MDWS,60008,ARTHUR J GALLAGHER SERVICE CO
2022,ASPIRE SYSTEMS CONSULTING INC,6,0,25,1,54,1462,IL,OAK BROOK,60523,ASPIRE SYSTEMS CONSULTING
2022,ATI HOLDINGS LLC,2,0,29,0,62,9466,IL,BOLINGBROOK,60440,ATI HOLDINGS
2022,ATLANTIC FOOD WASTE PARTNERS LLC,15,1,27,0,54,2925,IL,CHICAGO,60654,ATLANTIC FOOD WASTE PARTNERS
2022,ATLAS ENGINEERING GROUP LTD,8,0,18,0,54,721,IL,NORTHBROOK,60062,ATLAS ENGINEERING GROUP LTD
2022,AVANT LLC,9,0,22,0,52,1612,IL,CHICAGO,60601,AVANT
2022,AXISCADES INC,12,1,20,0,54,1444,IL,PEORIA,61614,AXISCADES
2022,BAKER TILLY US LLP,4,0,15,0,54,9910,IL,CHICAGO,60601,BAKER TILLY US LLP
2022,BALYASNY ASSET MANAGEMENT L P,12,0,80,0,52,6492,IL,CHICAGO,60606,BALYASNY ASSET MANAGEMENT L P
2022,BAXTER HEALTHCARE CORPORATION,0,0,18,0,33,4143,IL,DEERFIELD,60015,BAXTER HEALTHCARE CORPORATION
2022,BAYSER INC,11,0,10,2,54,624,IL,SKOKIE,60076,BAYSER
2022,BEARING POINT CONSULTING INC,42,0,20,0,54,7683,IL,CHICAGO,60654,BEARING POINT CONSULTING
2022,BITSIO INC,12,0,26,2,54,5287,IL,SPRINGFIELD,62704,BITSIO
2022,BITWISE INC,32,1,43,0,54,217,IL,SCHAUMBURG,60173,BITWISE
2022,BLUECROSS BLUESHIELD ASSOCIATION,0,0,35,0,52,6874,IL,CHICAGO,60601,BLUECROSS BLUESHIELD ASSOCIATION
2022,BMO HARRIS BANK N A,3,0,21,0,52,5229,IL,CHICAGO,60603,BMO HARRIS BANK
2022,BODYSHOPBIDS INC DBA SNAPSHEET,2,0,12,1,54,7414,IL,CHICAGO,60602,BODYSHOPBIDS SNAPSHEET
2022,BOUNTEOUS INC,8,0,29,1,54,5476,IL,WHEATON,60187,BOUNTEOUS
2022,BRINGG INC,35,2,21,1,54,8685,IL,CHICAGO,60601,BRINGG
2022,BRUNSWICK CORPORATION,4,0,37,1,33,8180,IL,LAKE FOREST,60045,BRUNSWICK CORPORATION
2022,CAPGEMINI AMERICA INC,1089,16,2038,23,54,5929,IL,CHICAGO,60606,CAPGEMINI AMERICA
2022,CAPGEMINI AMERICA INC,49,1,39,1,54,5939,IL,CHICAGO,60606,CAPGEMINI AMERICA
2022,CATERPILLAR INC,17,0,285,2,33,2744,IL,PEORIA,61629,CATERPILLAR
2022,CBOE GLOBAL MARKETS INC,4,1,11,0,52,6972,IL,CHICAGO,60605,CBOE GLOBAL MARKETS
2022,CCC INTELLIGENT SOLUTIONS INC,18,0,61,0,51,3579,IL,CHICAGO,60607,CCC INTELLIGENT SOLUTIONS
2022,CDH P C,10,0,10,0,54,5119,IL,ITASCA,60143,CDH P C
2022,CDW LLC,1,0,32,0,42,735,IL,VERNON HILLS,60061,CDW
2022,CF INDUSTRIES EMPLOYEE SERVICES,2,0,11,0,32,9579,IL,DEERFIELD,60015,CF INDUSTRIES EMPLOYEE SERVICES
2022,CHARLIE BAGGS INC,17,1,15,0,54,7073,IL,CHICAGO,60642,CHARLIE BAGGS
2022,CHICAGO MERCANTILE EXCHANGE INC,4,0,64,1,52,2380,IL,CHICAGO,60661,CHICAGO MERCANTILE EXCHANGE
2022,CHICAGO PUBLIC SCHOOLS,6,0,11,2,61,5821,IL,CHICAGO,60602,CHICAGO PUBLIC SCHOOLS
2022,CIORBA GROUP INC,8,0,13,0,54,5351,IL,CHICAGO,60631,CIORBA GROUP
2022,CITADEL AMERICAS SERVICES LLC,21,0,49,1,52,3326,IL,CHICAGO,60603,CITADEL AMERICAS SERVICES
2022,CITADEL ENTERPRISE AMERICAS LLC,2,0,10,0,52,8019,IL,CHICAGO,60603,CITADEL ENTERPRISE AMERICAS
2022,CITADEL ENTERPRISE AMERICAS SERVICES LLC,8,0,29,2,52,1961,IL,CHICAGO,60603,CITADEL ENTERPRISE AMERICAS SERVICES
2022,CITADEL SECURITIES AMERICAS SERVICES LLC,34,0,57,0,52,4710,IL,CHICAGO,60603,CITADEL SECURITIES AMERICAS SERVICES
2022,COFCO INTERNATIONAL GRAINS US LLC,7,0,114,0,52,1796,IL,CHICAGO,60605,COFCO INTERNATIONAL GRAINS US
2022,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,2509,23,3613,38,54,4155,IL,LISLE,60532,COGNIZANT TECHNOLOGY SOLUTIONS US CORP
2022,COMPASS INC,11,0,11,0,54,1264,IL,ARLINGTON HEIGHTS,60004,COMPASS
2022,CONTINENTAL CASUALTY COMPANY,4,0,35,0,52,4545,IL,CHICAGO,60606,CONTINENTAL CASUALTY COMPANY
2022,CSG GOVERNMENT SOLUTIONS INC,17,0,15,0,54,867,IL,CHICAGO,60601,CSG GOVERNMENT SOLUTIONS
2022,CYBERTECH SYSTEMS AND SOFTWARE INC,12,0,10,0,54,4919,IL,OAK BROOK,60523,CYBERTECH SYSTEMS AND SOFTWARE
2022,D CUBE ANALYTICS INC,27,0,20,0,54,1794,IL,SCHAUMBURG,60173,D CUBE ANALYTICS
2022,DATAEDGE INC,20,0,26,1,54,2295,IL,ITASCA,60143,DATAEDGE
2022,DEERE AND COMPANY,20,2,186,1,33,2580,IL,,61265,DEERE AND COMPANY
2022,DEPAUL UNIVERSITY,8,0,12,0,61,7048,IL,CHICAGO,60604,DEPAUL UNIVERSITY
2022,DEXTEROUSUSA INC,17,0,21,1,54,1921,IL,DEER PARK,60010,DEXTEROUSUSA
2022,DFS CORPORATE SERVICES LLC,11,0,291,0,52,2632,IL,DEERFIELD,60015,DFS CORPORATE SERVICES
2022,DFS SERVICES LLC,1,0,11,0,52,792,IL,DEERFIELD,60015,DFS SERVICES
2022,DICE TECHNOLOGIES INC,5,1,18,1,54,6657,IL,SCHAUMBURG,60195,DICE TECHNOLOGIES
2022,DISCOVER BANK,2,0,12,0,52,270,IL,RIVERWOODS,60015,DISCOVER BANK
2022,DISTRICON SOLUTIONS NORTH AMERICA LLC,32,0,14,0,54,3509,IL,EVANSTON,60201,DISTRICON SOLUTIONS NORTH AMERICA
2022,DIVERSIFIED TECHNOLOGY INC D B A DTI,2,0,15,0,54,6760,IL,CHICAGO,60601,DIVERSIFIED TECHNOLOGY D B A DTI
2022,DRW HOLDINGS LLC,9,0,16,0,52,1072,IL,CHICAGO,60661,DRW HOLDINGS
2022,DXU LLC,120,0,430,3,54,9461,IL,CHICAGO,60607,DXU
2022,DYNAMICS RESOURCES INC,6,0,14,2,54,9736,IL,VERNON HILLS,60061,DYNAMICS RESOURCES
2022,ELI LILLY AND COMPANY,58,0,57,0,32,950,IL,CHICAGO,60606,ELI LILLY AND COMPANY
2022,ENOVA FINANCIAL HOLDINGS LLC,4,1,16,1,52,9195,IL,CHICAGO,60604,ENOVA FINANCIAL HOLDINGS
2022,ENVESTNET FINANCIAL TECH INC,13,0,67,0,52,2327,IL,CHICAGO,60601,ENVESTNET FINANCIAL TECH
2022,ENVOY GLOBAL INC,7,0,12,0,54,9710,IL,CHICAGO,60606,ENVOY GLOBAL
2022,EPCOT TECHNOLOGIES INC,4,0,10,0,54,9607,IL,ARLINGTON HEIGHTS,60005,EPCOT TECHNOLOGIES
2022,ERIKSON INSTITUTE,23,1,27,1,61,3545,IL,CHICAGO,60654,ERIKSON INSTITUTE
