Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,ST LOUIS KIDNEY LLC,1,0,1,0,62,5511,MO,SAINT LOUIS,63141,ST LOUIS KIDNEY
2022,ST LOUIS LANGUAGE IMMERSION SCHOOL,12,0,0,0,61,3274,MO,SAINT LOUIS,63103,ST LOUIS LANGUAGE IMMERSION SCHOOL
2022,ST LOUIS PUBLIC LIBRARY,0,0,1,0,61,1325,MO,SAINT LOUIS,63103,ST LOUIS PUBLIC LIBRARY
2022,STE GENEVIEVE COUNTY MEMORIAL HOSP,2,0,2,0,62,5730,MO,SAINTE GENEVIEVE,63670,STE GENEVIEVE COUNTY MEMORIAL HOSP
2022,STEADYMD INC,0,0,3,0,62,0240,MO,SAINT LOUIS,63108,STEADYMD
2022,STEADYMD INC,1,0,0,0,51,0240,MO,SAINT LOUIS,63108,STEADYMD
2022,STEREOTAXIS INC,1,0,0,0,54,0386,MO,SAINT LOUIS,63101,STEREOTAXIS
2022,STIFEL FINANCIAL CORP,1,1,2,0,52,3600,MO,SAINT LOUIS,63102,STIFEL FINANCIAL CORP
2022,STL TRUCKERS LLC,1,0,0,0,48,9729,MO,SAINT CHARLES,63301,STL TRUCKERS
2022,STONEX GROUP INC,4,0,9,0,52,1318,MO,KANSAS CITY,64116,STONEX GROUP
2022,SUPER BRIGHT LEDS INC,1,0,0,0,45,1820,MO,EARTH CITY,63045,SUPER BRIGHT LEDS
2022,SURDEX CORPORATION,1,0,0,0,99,0641,MO,CHESTERFIELD,63005,SURDEX CORPORATION
2022,SWAPPA LLC,1,0,0,0,45,2014,MO,KANSAS CITY,64116,SWAPPA
2022,"SYSDATA CONSULTING, INC",3,0,4,0,54,6085,MO,SAINT LOUIS,63117,"SYSDATA CONSULTING,"
2022,TEAM61 LLC D/B/A CLAYTON FINANCIAL GRP LLC,1,0,0,0,52,9020,MO,SAINT LOUIS,63105,TEAM61 D/B/A CLAYTON FINANCIAL GRP
2022,TECHNOLOGY PARTNERS INC,2,0,10,0,54,0520,MO,CHESTERFIELD,63005,TECHNOLOGY PARTNERS
2022,"TEK GLOBAL, LLC",4,0,5,0,54,1912,MO,CHESTERFIELD,63005,"TEK GLOBAL,"
2022,TEXAS COUNTY MEMORIAL HOSPITAL,1,0,1,0,62,7928,MO,HOUSTON,65483,TEXAS COUNTY MEMORIAL HOSPITAL
2022,THE CHILDREN S MERCY HOSPITAL,3,0,21,0,62,5373,MO,KANSAS CITY,64108,THE CHILDREN S MERCY HOSPITAL
2022,THE COMMUNITY WELLNESS PROJECT,1,0,0,0,62,1448,MO,SAINT LOUIS,63101,THE COMMUNITY WELLNESS PROJECT
2022,THE CURATORS OF THE UNIV OF MISSOU,111,4,103,3,61,3859,MO,COLUMBIA,65212,THE CURATORS OF THE UNIV OF MISSOU
2022,THE CURATORS OF THE UNIV OF MO,0,0,1,0,61,7067,MO,SAINT LOUIS,63121,THE CURATORS OF THE UNIV OF MO
2022,THE FEDERAL RESERVE BANK OF ST LOU,1,0,4,1,52,8373,MO,SAINT LOUIS,63106,THE FEDERAL RESERVE BANK OF ST LOU
2022,THE FIBERSMITH COMPANY,1,0,2,0,51,6928,MO,COLUMBIA,65202,THE FIBERSMITH COMPANY
2022,THE GUND COMPANY INC,0,0,2,0,33,1426,MO,SAINT LOUIS,63114,THE GUND COMPANY
2022,THE MCCLURE CORPORATION D B A MCCLURE ENGINEERING,0,0,1,0,54,8782,MO,SAINT LOUIS,63102,THE MCCLURE CORPORATION D B A MCCLURE ENGINEERING
2022,THE PRINCIPIA CORP,4,0,2,0,61,2667,MO,SAINT LOUIS,63131,THE PRINCIPIA CORP
2022,THE TREMENDOUSNESS COLLECTIVE,8,1,18,1,54,8830,MO,SAINT LOUIS,63108,THE TREMENDOUSNESS COLLECTIVE
2022,TIERPOINT LLC,1,0,1,0,51,6624,MO,SAINT LOUIS,63131,TIERPOINT
2022,TRIPLEBLIND INC,2,0,0,0,51,0236,MO,KANSAS CITY,64105,TRIPLEBLIND
2022,TRIPP UMBACH INC,1,0,1,0,54,3128,MO,KANSAS CITY,64112,TRIPP UMBACH
2022,TRIVERS ASSOCIATES INC,4,0,0,0,54,3349,MO,SAINT LOUIS,63102,TRIVERS ASSOCIATES
2022,TRUMAN STATE UNIVERSITY,3,0,3,0,61,5833,MO,KIRKSVILLE,63501,TRUMAN STATE UNIVERSITY
2022,UMB BANK NA,15,0,13,0,52,4180,MO,KANSAS CITY,64106,UMB BANK
2022,UNGERBOECK SYSTEMS INTERNATIONAL I,1,0,0,0,99,2405,MO,O FALLON,63368,UNGERBOECK SYSTEMS INTERNATIONAL I
2022,UNIFIED DEVELOPMENT INC,1,0,5,0,54,5849,MO,CHESTERFIELD,63005,UNIFIED DEVELOPMENT
2022,UNIGROUP C A,0,0,12,0,54,1790,MO,FENTON,63026,UNIGROUP C A
2022,UNITED FRUIT & PRODUCE CO,1,0,0,0,42,3810,MO,SAINT LOUIS,63102,UNITED FRUIT & PRODUCE CO
2022,UNITED POLY SYSTEMS LLC,1,0,0,0,33,9962,MO,SPRINGFIELD,65803,UNITED POLY SYSTEMS
2022,UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST LOUIS,1,0,0,0,99,2675,MO,SAINT LOUIS,63110,UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST LOUIS
2022,VA SAINT LOUIS HEALTH CARE SYSTEM,0,0,2,0,62,7806,MO,SAINT LOUIS,63106,VA SAINT LOUIS HEALTH CARE SYSTEM
2022,VETERANS UNITED HOME LOANS,7,0,6,0,52,5151,MO,COLUMBIA,65203,VETERANS UNITED HOME LOANS
2022,VIRAL SHIELD LLC,1,0,0,0,42,3046,MO,SAINT CHARLES,63301,VIRAL SHIELD
2022,VISITING NURSE ASSOCIATION OF GREATER ST LOUIS VNA,1,0,0,0,62,7000,MO,SAINT LOUIS,63146,VISITING NURSE ASSOCIATION OF GREATER ST LOUIS VNA
2022,VITESSE GROUP INC,12,1,14,0,54,7973,MO,CHESTERFIELD,63017,VITESSE GROUP
2022,VOLT SYSTEMS LLC,19,1,18,2,54,0052,MO,SAINT LOUIS,63131,VOLT SYSTEMS
2022,WADHWANI INSTITUTE OF ARTIFICIAL INTELLIGENCE FOUNDATION,1,1,1,1,81,6250,MO,DOVER,64022,WADHWANI INSTITUTE OF ARTIFICIAL INTELLIGENCE FOUNDATION
2022,WATEREQUITY INC,0,0,1,0,52,9426,MO,KANSAS CITY,64108,WATEREQUITY
2022,WEBSTER UNIVERSITY,2,0,2,0,61,2529,MO,SAINT LOUIS,63119,WEBSTER UNIVERSITY
2022,WESTBOROUGH COUNTRY CLUB,0,1,0,0,71,1050,MO,SAINT LOUIS,63122,WESTBOROUGH COUNTRY CLUB
2022,WESTERN FORMS INC,0,0,1,0,33,6366,MO,KANSAS CITY,64120,WESTERN FORMS
2022,WESTMINSTER COLLEGE,0,0,1,0,61,2617,MO,FULTON,65251,WESTMINSTER COLLEGE
2022,WHITEBRIDGE PET BRANDS LLC,2,0,0,0,31,4827,MO,CREVE COEUR,63141,WHITEBRIDGE PET BRANDS
2022,YA EMPLOYEE SERVICES LLC,0,0,1,0,56,0812,MO,SAINT LOUIS,63123,YA EMPLOYEE SERVICES
2022,AGRI SYSTEMS,1,0,0,0,23,2692,MT,BILLINGS,59101,AGRI SYSTEMS
2022,BAYLISS ARCHITECTS PC,1,0,0,0,54,4128,MT,BOZEMAN,59718,BAYLISS ARCHITECTS PC
2022,BENEFIS HEALTH SYSTEM INC,4,0,5,0,62,8104,MT,GREAT FALLS,59405,BENEFIS HEALTH SYSTEM
2022,BILLINGS CLINIC,3,0,2,0,62,1784,MT,BILLINGS,59107,BILLINGS CLINIC
2022,BROCKTON SCHOOL DISTRICT,1,0,0,0,61,0892,MT,BROCKTON,59213,BROCKTON SCHOOL DISTRICT
2022,CENTRAL MONTANA MEDICAL CENTER,1,0,1,0,62,9043,MT,LEWISTOWN,59457,CENTRAL MONTANA MEDICAL CENTER
2022,CLASSPASS INC,1,0,0,0,71,9319,MT,MISSOULA,59802,CLASSPASS
2022,CRIME PREVENTION RESEARCH CENTER,0,0,1,0,81,7179,MT,MISSOULA,59803,CRIME PREVENTION RESEARCH CENTER
2022,DROVER INC,0,0,1,0,33,1531,MT,BIG SKY,59716,DROVER
2022,GALILEO FINANCIAL TECHNOLOGIES LLC,4,0,37,0,52,8078,MT,HELENA,59601,GALILEO FINANCIAL TECHNOLOGIES
2022,GLACIER EYE CLINIC PC,1,0,0,0,62,1208,MT,KALISPELL,59901,GLACIER EYE CLINIC PC
2022,HGFA ARCHITECTS PLLC,0,1,1,0,54,1214,MT,BILLINGS,59101,HGFA ARCHITECTS PLLC
2022,JLC SOLUTIONS LLC,2,0,0,0,23,2410,MT,WILSALL,59086,JLC SOLUTIONS
2022,KARROS TECHNOLOGIES LLC,0,0,1,0,51,5028,MT,MISSOULA,59808,KARROS TECHNOLOGIES
2022,LUMENAD INC,1,0,11,0,54,0131,MT,MISSOULA,59802,LUMENAD
2022,MAGRIS TALC USA INC,0,0,1,0,21,2985,MT,THREE FORKS,59752,MAGRIS TALC
2022,MINISTRAT LLC DBA ORATIUM,1,0,0,0,81,5250,MT,BILLINGS,59102,MINISTRAT ORATIUM
2022,MONTANA STATE UNIVERSITY,15,1,8,0,61,0045,MT,BOZEMAN,59717,MONTANA STATE UNIVERSITY
2022,NORTHEAST MONTANA HEALTH SERVICES INC,3,0,2,0,62,6578,MT,WOLF POINT,59201,NORTHEAST MONTANA HEALTH SERVICES
2022,NORTHERN MONTANA HEALTH CARE INC D/B/A NORTHERN MONTANA HOSPITAL,1,0,0,0,62,1787,MT,HAVRE,59501,NORTHERN MONTANA HEALTH CARE D/B/A NORTHERN MONTANA HOSPITAL
2022,ROCKY MOUNTAIN COLLEGE,0,0,1,0,61,5407,MT,BILLINGS,59102,ROCKY MOUNTAIN COLLEGE
2022,SCL HLTH MED GROUP BILLINGS LLC,0,0,1,0,62,6262,MT,BILLINGS,59101,SCL HLTH MED GROUP BILLINGS
2022,SIDNEY HEALTH CENTER,2,0,0,0,62,3499,MT,SIDNEY,59270,SIDNEY HEALTH CENTER
2022,SOCIAL FINANCE INC,0,1,0,0,55,9523,MT,HELENA,59601,SOCIAL FINANCE
2022,SOCIAL FINANCE INC,0,0,1,0,52,9852,MT,HELENA,59601,SOCIAL FINANCE
2022,TANA SYSTEMS INC,18,0,3,0,54,0793,MT,WOLF CREEK,59648,TANA SYSTEMS
2022,WILDFIRE DEFENSE SYSTEMS INC,1,0,0,0,11,0864,MT,BOZEMAN,59718,WILDFIRE DEFENSE SYSTEMS
2022,3D TECHNOLOGIES LLC,16,1,35,1,54,3952,NE,MCCOOK,69001,3D TECHNOLOGIES
2022,ACI WORLDWIDE CORP,3,0,20,1,54,7215,NE,ELKHORN,68022,ACI WORLDWIDE CORP
2022,AGILE SPORTS TECHNOLOGIES INC DBA HUDL,2,0,1,0,51,8054,NE,LINCOLN,68508,AGILE SPORTS TECHNOLOGIES HUDL
2022,ALEGENT CREIGHTON CLINIC,4,0,18,1,62,5154,NE,OMAHA,68154,ALEGENT CREIGHTON CLINIC
2022,ALEGENT CREIGHTON HEALTH D/B/A CHI,2,0,0,0,62,7164,NE,OMAHA,68130,ALEGENT CREIGHTON HEALTH D/B/A CHI
2022,ALEGENT HEALTH BERGAN MERCY HEALTH,1,0,0,0,62,4761,NE,OMAHA,68122,ALEGENT HEALTH BERGAN MERCY HEALTH
2022,ALEGENT HEALTH MEMORIAL HOSPITAL SCHUYLER,0,0,1,0,62,9853,NE,SCHUYLER,68661,ALEGENT HEALTH MEMORIAL HOSPITAL SCHUYLER
2022,ALEGENT HLTH IMMANUEL MED CTR,2,0,0,0,62,6615,NE,OMAHA,68122,ALEGENT HLTH IMMANUEL MED CTR
2022,AMERICAN SHIZUKI CORPORATION,2,0,0,0,33,9225,NE,OGALLALA,69153,AMERICAN SHIZUKI CORPORATION
2022,AMERICAN TECHNOLOGY GROUP LLC,6,0,0,0,54,8071,NE,GRAND ISLAND,68801,AMERICAN TECHNOLOGY GROUP
2022,AMERITAS LIFE INSURANCE CORP,2,0,15,0,52,8400,NE,LINCOLN,68510,AMERITAS LIFE INSURANCE CORP
2022,ANDERSON INDUSTRIAL ENGINES COMPANY INC,0,0,1,0,42,7609,NE,OMAHA,68138,ANDERSON INDUSTRIAL ENGINES COMPANY
2022,APPLIED UNDERWRITERS INC,2,0,0,0,52,2393,NE,OMAHA,68154,APPLIED UNDERWRITERS
2022,AUCTUSIQ LLC,2,1,2,1,54,2620,NE,LINCOLN,68516,AUCTUSIQ
2022,AVERA ST ANTHONY S HOSPITAL,3,0,1,0,62,3911,NE,ONEILL,68763,AVERA ST ANTHONY S HOSPITAL
2022,BAHR VERMEER HAECKER ARCHITECTS LTD,0,0,2,0,54,8032,NE,LINCOLN,68508,BAHR VERMEER HAECKER ARCHITECTS LTD
2022,BELLEVUE UNIVERSITY,1,0,1,0,61,1571,NE,BELLEVUE,68005,BELLEVUE UNIVERSITY
2022,BLUE CROSS BLUE SHIELD OF NEBRASKA,0,0,13,0,52,5156,NE,OMAHA,68180,BLUE CROSS BLUE SHIELD OF NEBRASKA
2022,BLUESTEM ENERGY SOLUTIONS LLC,0,0,1,0,22,3791,NE,OMAHA,68108,BLUESTEM ENERGY SOLUTIONS
2022,BOONE COUNTY HEALTH CENTER,3,0,0,0,62,0611,NE,ALBION,68620,BOONE COUNTY HEALTH CENTER
2022,BOX BUTTE GENERAL HOSPITAL,0,0,1,0,62,7565,NE,ALLIANCE,69301,BOX BUTTE GENERAL HOSPITAL
2022,BRANCHPATTERN INC,2,0,1,0,54,1360,NE,LINCOLN,68504,BRANCHPATTERN
2022,BRIDGEPOINT HOLDINGS NE LLC DBA,0,0,1,0,52,9325,NE,LINCOLN,68508,BRIDGEPOINT HOLDINGS NE
2022,BROWN COUNTY HOSPITAL,0,0,1,0,62,2256,NE,AINSWORTH,69210,BROWN COUNTY HOSPITAL
2022,BUILDERTREND SOLUTIONS INC,0,0,3,0,51,2639,NE,OMAHA,68137,BUILDERTREND SOLUTIONS
2022,CAMACO COLUMBUS MANUFACTURING LLC,1,0,1,0,33,6213,NE,COLUMBUS,68601,CAMACO COLUMBUS MANUFACTURING
2022,CAMBRIDGE MEMORIAL HOSPITAL INC D/,3,0,1,0,62,8103,NE,CAMBRIDGE,69022,CAMBRIDGE MEMORIAL HOSPITAL D/
2022,CAREERLINK LLC,0,0,1,0,56,3328,NE,OMAHA,68102,CAREERLINK
2022,CENTRAL COMMUNITY COLLEGE,1,0,1,1,61,4188,NE,GRAND ISLAND,68802,CENTRAL COMMUNITY COLLEGE
2022,CHERRY COUNTY HOSP,2,0,0,1,62,8792,NE,VALENTINE,69201,CHERRY COUNTY HOSP
2022,CHEYENNE COUNTY HOSPITAL ASSO INC,0,0,1,0,62,8242,NE,SIDNEY,69162,CHEYENNE COUNTY HOSPITAL ASSO
2022,COLUMBUS COMMUNITY HOSPITAL INC,3,0,0,0,62,2043,NE,COLUMBUS,68602,COLUMBUS COMMUNITY HOSPITAL
2022,COMMUNITY HOSPITAL ASSOCIATION,0,0,2,0,62,3373,NE,MC COOK,69001,COMMUNITY HOSPITAL ASSOCIATION
2022,CREIGHTON UNIVERSITY,27,1,17,1,61,6583,NE,OMAHA,68176,CREIGHTON UNIVERSITY
2022,CYNCHEALTH ADVISORS INC,1,0,0,0,55,3032,NE,LA VISTA,68128,CYNCHEALTH ADVISORS
2022,DATA AXLE INC,0,1,1,0,51,1545,NE,BELLEVUE,68005,DATA AXLE
2022,DICE COMMUNICATIONS INC,0,0,1,0,42,8953,NE,OMAHA,68137,DICE COMMUNICATIONS
2022,DIGITAL TECHNOLOGIES LLC,8,0,3,0,54,3403,NE,GRAND ISLAND,68801,DIGITAL TECHNOLOGIES
2022,DUNDY COUNTY HOSPITAL,1,0,0,0,62,7831,NE,BENKELMAN,69021,DUNDY COUNTY HOSPITAL
2022,EAD MANAGEMENT SERVICES INC,0,0,1,0,56,7480,NE,OMAHA,68144,EAD MANAGEMENT SERVICES
2022,EASYWAY INTERNATIONAL LLC,0,0,3,0,54,2203,NE,GRETNA,68028,EASYWAY INTERNATIONAL
2022,ELECTION SYSTEM SOFTWARE LLC,0,0,5,0,33,7567,NE,OMAHA,68137,ELECTION SYSTEM SOFTWARE
2022,ELEMENTAL SCIENTIFIC INC,1,0,0,0,33,3901,NE,OMAHA,68122,ELEMENTAL SCIENTIFIC
2022,EMPIRE ELECTRIC INC,1,0,0,0,23,3626,NE,DOUGLAS,68344,EMPIRE ELECTRIC
2022,EPAR LLC DBA FINIGREE,0,0,1,0,52,4941,NE,OMAHA,68102,EPAR FINIGREE
2022,FAITH REGIONAL HEALTH SERVICES,2,0,0,0,62,6875,NE,NORFOLK,68701,FAITH REGIONAL HEALTH SERVICES
2022,FARM CREDIT SERVICES AMERICA FLCA,0,0,10,0,52,6012,NE,OMAHA,68137,FARM CREDIT SERVICES AMERICA FLCA
2022,FARMERS EDGE US INC,0,0,0,1,51,8268,NE,OMAHA,68154,FARMERS EDGE US
2022,FATHER FLANAGAN S BOYS HOME D/B/A,2,0,2,0,62,6606,NE,BOYS TOWN,68010,FATHER FLANAGAN S BOYS HOME D/B/A
2022,FIRST NATIONAL BANK OF OMAHA,7,0,43,0,52,9043,NE,OMAHA,68197,FIRSTTIONAL BANK OF OMAHA
2022,FRANCISCAN CARE SVCS  D/B/A ST FRANCIS MEMORIAL HOSPITAL,1,0,0,0,62,6026,NE,WEST POINT,68788,FRANCISCAN CARE SVCS  D/B/A ST FRANCIS MEMORIAL HOSPITAL
2022,GRAND ISLAND PAIN RELIEF CENTER P C,0,0,1,0,62,0279,NE,GRAND ISLAND,68803,GRAND ISLAND PAIN RELIEF CENTER P C
2022,GRAND ISLAND PUBLIC SCHOOLS,2,0,0,0,61,3169,NE,GRAND ISLAND,68802,GRAND ISLAND PUBLIC SCHOOLS
2022,GS LABS LLC,2,0,1,0,54,3441,NE,OMAHA,68102,GS LABS
2022,HDR ENGINEERING INC,18,0,54,2,54,0568,NE,OMAHA,68106,HDR ENGINEERING
2022,HDR INC,0,0,7,0,54,3756,NE,OMAHA,68106,HDR
2022,HENNINGSON DURHAM AND RICHARDSONPC,5,0,5,0,54,6632,NE,OMAHA,68106,HENNINGSON DURHAM AND RICHARDSONPC
2022,JEFFERSON COMMUNITY HLTH CTR INC D/B/A JEFFERSON COMMUNITY HLTH & LIFE,0,0,1,0,62,8078,NE,FAIRBURY,68352,JEFFERSON COMMUNITY HLTH CTR D/B/A JEFFERSON COMMUNITY HLTH & LIFE
2022,JJF INTERNATIONAL MUSIC ACAD LLC,0,0,2,0,61,5615,NE,LINCOLN,68526,JJF INTERNATIONAL MUSIC ACAD
2022,KIEWIT CORPORATION,1,0,16,0,23,5334,NE,OMAHA,68102,KIEWIT CORPORATION
2022,KIEWIT ENERGY GROUP INC,0,0,0,1,23,5277,NE,OMAHA,68102,KIEWIT ENERGY GROUP
2022,KIEWIT ENERGY GROUP INC,1,0,2,0,23,6501,NE,OMAHA,68102,KIEWIT ENERGY GROUP
2022,KIEWIT FOUNDATIONS CO,2,0,1,0,23,7641,NE,OMAHA,68133,KIEWIT FOUNDATIONS CO
2022,KIEWIT INDUSTRIAL GROUP INC,0,0,1,0,23,4260,NE,OMAHA,68102,KIEWIT INDUSTRIAL GROUP
2022,KIEWIT INFRASTRUCTURE CO,1,0,6,0,23,0263,NE,OMAHA,68102,KIEWIT INFRASTRUCTURE CO
2022,KIEWIT INFRASTRUCTURE SOUTH CO,0,0,2,0,23,0367,NE,OMAHA,68102,KIEWIT INFRASTRUCTURE SOUTH CO
2022,KIEWIT INFRASTRUCTURE WEST CO,0,0,2,0,23,7803,NE,OMAHA,68102,KIEWIT INFRASTRUCTURE WEST CO
2022,KIEWIT SHEA CONSTRUCTORS A JOINT VENTURE,0,0,1,0,23,2740,NE,OMAHA,68102,KIEWIT SHEA CONSTRUCTORS A JOINT VENTURE
2022,KOLEY JESSEN PC LLO,2,0,1,0,54,2652,NE,OMAHA,68124,KOLEY JESSEN PC LLO
2022,LAMP RYNEARSON INC,3,0,0,0,54,4321,NE,OMAHA,68154,LAMP RYNEARSON
2022,LANCASTER COUNTY SCHOOL DISTRICT 1,1,0,2,0,61,3955,NE,LINCOLN,68510,LANCASTER COUNTY SCHOOL DISTRICT 1
2022,LEO A DALY,2,0,5,0,54,3104,NE,OMAHA,68114,LEO A DALY
2022,LINCOLN ELECTRIC SYSTEM,0,0,1,0,99,3080,NE,LINCOLN,68526,LINCOLN ELECTRIC SYSTEM
2022,LINDSAY CORPORATION,0,0,1,0,33,2749,NE,OMAHA,68022,LINDSAY CORPORATION
2022,LINDSAY CORPORATION,0,0,2,0,33,4096,NE,OMAHA,68022,LINDSAY CORPORATION
2022,MASS ELECTRIC CONSTRUCTION CO,0,0,2,0,23,0230,NE,OMAHA,68102,MASS ELECTRIC CONSTRUCTION CO
2022,METROPOLITAN UTILITIES DISTRICT,0,0,4,0,22,0269,NE,OMAHA,68122,METROPOLITAN UTILITIES DISTRICT
2022,MIDLAND UNIV,0,0,1,0,61,6551,NE,FREMONT,68025,MIDLAND UNIV
2022,MILAN LASER CORPORATE LLC,0,0,1,0,81,0692,NE,OMAHA,68130,MILAN LASER CORPORATE
2022,MONOLITH RESOURCES LLC,2,0,0,0,32,3156,NE,LINCOLN,68508,MONOLITH RESOURCES
2022,MORRILL COUNTY COMMUNITY HOSP,1,0,4,0,62,7317,NE,BRIDGEPORT,69336,MORRILL COUNTY COMMUNITY HOSP
2022,MUTUAL OF OMAHA INSURANCE COMPANY,5,0,62,1,52,6511,NE,OMAHA,68175,MUTUAL OF OMAHA INSURANCE COMPANY
2022,NATIONAL INDEMNITY COMPANY,6,0,97,2,52,5979,NE,OMAHA,68102,NATIONAL INDEMNITY COMPANY
2022,NE PEDIATRIC PRATICE INC,3,2,0,0,62,4869,NE,OMAHA,68114,NE PEDIATRIC PRATICE
2022,NEBRASKA FURNITURE MART INC,0,0,24,0,44,8274,NE,OMAHA,68114,NEBRASKA FURNITURE MART
2022,NELNET BUSINESS SOLUTIONS,4,0,9,0,52,1402,NE,LINCOLN,68508,NELNET BUSINESS SOLUTIONS
2022,NELNET EDUCATION LOAN NETWORK D B A NELNET,1,0,0,0,52,8363,NE,LINCOLN,68508,NELNET EDUCATION LOAN NETWORK D B A NELNET
2022,NEMAHA COUNTY HOSPITAL,2,0,0,0,62,1042,NE,AUBURN,68305,NEMAHA COUNTY HOSPITAL
2022,NOBL INC,1,0,0,0,54,2872,NE,LINCOLN,68508,NOBL
2022,"NORTH PLATTE, NEBRASKA HOSPITAL CO",7,0,1,0,62,2290,NE,NORTH PLATTE,69101,"NORTH PLATTE, NEBRASKA HOSPITAL CO"
2022,NORTHERN NATURAL GAS COMPANY,0,0,3,0,48,2349,NE,OMAHA,68124,NORTHERNTURAL GAS COMPANY
2022,OMAHA PUBLIC POWER DISTRICT,0,0,1,0,99,0369,NE,OMAHA,68102,OMAHA PUBLIC POWER DISTRICT
2022,OMAHA PUBLIC POWER DISTRICT,0,0,5,0,22,0369,NE,OMAHA,68102,OMAHA PUBLIC POWER DISTRICT
2022,ONEWORLD COMMUNITY HLTH CTRS INC,1,0,0,0,62,8990,NE,OMAHA,68107,ONEWORLD COMMUNITY HLTH CTRS
2022,ORIENTAL TRADING COMPANY INC,0,0,6,0,45,1455,NE,OMAHA,68127,ORIENTAL TRADING COMPANY
2022,OSMOND GENERAL HOSPITAL,1,0,0,0,62,1473,NE,OSMOND,68765,OSMOND GENERAL HOSPITAL
2022,"OTC DIRECT, INC.",1,0,1,0,45,1648,NE,OMAHA,68127,"OTC DIRECT,."
2022,PEDIATRICS PARTNERS LLC,1,0,0,0,62,5051,NE,FREMONT,68025,PEDIATRICS PARTNERS
2022,PENDER COMMUNITY HOSPITAL DIST,3,0,0,0,62,1662,NE,PENDER,68047,PENDER COMMUNITY HOSPITAL DIST
2022,PHARMGATE INC,1,0,0,0,42,4393,NE,OMAHA,68144,PHARMGATE
2022,PHYSICIANS MUTUAL INSURANCE CO,0,0,35,0,52,0450,NE,OMAHA,68131,PHYSICIANS MUTUAL INSURANCE CO
2022,PIERCE PUBLIC SCHOOLS,0,0,1,0,61,4738,NE,PIERCE,68767,PIERCE PUBLIC SCHOOLS
2022,PL ENERSERV LLC,1,0,5,0,23,3973,NE,LINCOLN,68516,PL ENERSERV
2022,PROVIDENCE MEDICAL CENTER,3,0,0,0,62,6524,NE,WAYNE,68787,PROVIDENCE MEDICAL CENTER
2022,QUANTUM TECHNOLOGIES LLC,6,0,1,0,54,5835,NE,MC COOK,69001,QUANTUM TECHNOLOGIES
2022,RADIO ENGINEERING INDUSTRIES,4,0,0,0,33,0596,NE,OMAHA,68117,RADIO ENGINEERING INDUSTRIES
2022,RESEARCH USA LLC,1,0,1,0,51,5609,NE,OMAHA,68137,RESEARCH
2022,RITCHIE BROS AUCTIONEERS AM INC,0,0,1,0,42,0835,NE,LINCOLN,68516,RITCHIE BROS AUCTIONEERS AM
2022,ROCK COUNTY HOSPITAL,0,0,2,0,62,0999,NE,BASSETT,68714,ROCK COUNTY HOSPITAL
2022,SACRED HEART HEALTH SVCS D/B/A AVERA CREIGHTON HOSPITAL,2,0,0,0,62,5483,NE,CREIGHTON,68729,SACRED HEART HEALTH SVCS D/B/A AVERA CREIGHTON HOSPITAL
2022,SAINT FRANCIS MEDICAL CENTER GRAND ISLAND,3,0,0,0,62,6601,NE,GRAND ISLAND,68803,SAINT FRANCIS MEDICAL CENTER GRAND ISLAND
2022,SANDHILLS GLOBAL INC,0,0,2,0,51,7211,NE,LINCOLN,68521,SANDHILLS GLOBAL
2022,SARKIT INC,33,2,104,2,54,1569,NE,OMAHA,68130,SARKIT
2022,SCOTTSBLUFF PUBLIC SCHOOLS,1,0,0,0,61,5320,NE,SCOTTSBLUFF,69361,SCOTTSBLUFF PUBLIC SCHOOLS
2022,SHELBY RISING CITY PUBLIC SCHOOLS,1,0,0,0,61,4906,NE,SHELBY,68662,SHELBY RISING CITY PUBLIC SCHOOLS
2022,SILVERHAWK AVIATION,0,1,0,0,48,2261,NE,LINCOLN,68524,SILVERHAWK AVIATION
2022,SPREETAIL LLC DBA SPREETAIL,0,0,1,0,52,2203,NE,LINCOLN,68508,SPREETAIL SPREETAIL
2022,SPREETAIL LLC DBA SPREETAIL,5,0,24,0,45,2203,NE,LINCOLN,68508,SPREETAIL SPREETAIL
2022,ST FRANCIS SCHOOL,1,0,0,0,61,8998,NE,HUMPHREY,68642,ST FRANCIS SCHOOL
2022,ST MARY S COMMUNITY HOSPITAL,1,0,0,0,62,3636,NE,NEBRASKA CITY,68410,ST MARY S COMMUNITY HOSPITAL
2022,ST PIUS X PARISH D/B/A ST PIUS X/S,1,0,0,0,61,4937,NE,OMAHA,68104,ST PIUS X PARISH D/B/A ST PIUS X/S
2022,SUNRISE TECHNOLOGIES LLC,4,0,0,0,54,5787,NE,GRAND ISLAND,68801,SUNRISE TECHNOLOGIES
2022,SUPPORTWORKS INC,1,0,0,0,42,5564,NE,PAPILLION,68046,SUPPORTWORKS
2022,TENASKA INC,1,0,1,0,22,1708,NE,OMAHA,68154,TENASKA
2022,TFL INC,1,0,0,0,44,8973,NE,OMAHA,68114,TFL
2022,THE INDUSTRIAL COMPANY,3,0,4,1,23,2594,NE,OMAHA,68102,THE INDUSTRIAL COMPANY
